temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.052,0.023,0.0
1,-9.310000000000002,-10.879999999999995,0.051,0.024,0.025
2,-22.019999999999982,-25.639999999999986,0.044,0.025,0.034
3,-39.39999999999998,-46.049999999999955,0.053,0.027,0.04
4,-59.85999999999996,-67.32,0.034,0.028,0.04
5,-80.75,-83.60999999999996,0.027,0.027,0.042
6,-102.72999999999996,-103.10999999999996,0.026,0.022,0.048
7,-139.41,-135.21999999999997,0.026,0.021,0.0
8,-147.74999999999997,-139.01999999999998,0.026,0.026,0.013
9,-152.01,-145.87999999999997,0.025,0.028,0.015
