temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.062,0.027,0.0
1,8.039999999999992,-11.180000000000007,0.076,0.028,0.025
2,17.24000000000001,-21.870000000000005,0.062,0.027,0.024
3,32.359999999999985,-43.889999999999986,0.063,0.025,0.042
4,55.859999999999985,-67.89999999999998,0.054,0.022,0.048
5,75.91999999999999,-85.36000000000001,0.038,0.019,0.033
6,104.41999999999999,-100.25999999999999,0.027,0.028,0.045
7,132.27,-114.01999999999998,0.03,0.031,0.044
8,160.63000000000002,-128.87,0.029,0.024,0.059
9,175.35999999999999,-134.82999999999998,0.043,0.026,0.033
10,198.47,-170.13,0.071,0.022,0.0
11,205.42,-180.36,0.056,0.018,0.0
