temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.024,0.022,0.0
1,-32.879999999999995,55.69,0.089,0.046,0.0
2,-8.289999999999992,1.0699999999999932,0.035,0.029,0.0
3,-3.3100000000000023,-4.590000000000032,0.022,0.023,0.013
4,-0.789999999999992,-2.319999999999993,0.03,0.024,0.0
5,-17.560000000000002,49.19,0.087,0.048,0.018
6,-3.5600000000000023,46.629999999999995,0.065,0.044,0.017
7,17.960000000000008,47.860000000000014,0.055,0.036,0.027
8,41.390000000000015,47.889999999999986,0.057,0.038,0.029
9,65.60000000000002,50.56,0.067,0.039,0.031
10,94.20999999999998,51.860000000000014,0.065,0.039,0.036
11,117.54000000000002,54.29000000000002,0.063,0.038,0.03
12,141.32,53.629999999999995,0.071,0.042,0.03
13,161.18,53.889999999999986,0.064,0.041,0.025
14,178.47000000000003,54.79000000000002,0.084,0.041,0.022
15,200.94,53.860000000000014,0.079,0.035,0.028
16,216.39,52.20999999999998,0.073,0.039,0.02
17,225.10000000000002,53.31,0.081,0.039,0.011
