temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.057,0.029,0.0
1,20.260000000000005,-22.920000000000016,0.072,0.03,0.052
2,38.57000000000001,-40.35000000000002,0.082,0.035,0.042
3,60.64999999999999,-63.98000000000002,0.087,0.033,0.055
4,85.00000000000001,-89.42000000000002,0.076,0.032,0.045
5,109.02,-110.19,0.044,0.029,0.035
6,143.55,-123.43,0.037,0.031,0.05
7,170.88,-133.2,0.028,0.029,0.039
8,197.7,-143.11,0.033,0.026,0.039
9,215.57999999999998,-151.05,0.032,0.028,0.027
10,234.09999999999997,-158.12,0.055,0.026,0.049
11,243.36,-171.84000000000003,0.057,0.016,0.03
