temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.024,0.025,0.027
1,13.620000000000005,11.360000000000014,0.029,0.028,0.028
2,23.69999999999999,19.439999999999998,0.026,0.024,0.02
3,37.29000000000002,28.319999999999993,0.025,0.025,0.025
4,48.59000000000003,34.98000000000002,0.037,0.025,0.025
5,60.150000000000034,47.04000000000002,0.05,0.026,0.032
6,71.23000000000002,63.579999999999984,0.043,0.025,0.036
7,86.56,76.89999999999998,0.045,0.025,0.033
8,98.88,90.88999999999999,0.047,0.022,0.032
9,112.28000000000003,102.45999999999998,0.053,0.027,0.029
10,121.43,112.05000000000001,0.05,0.024,0.022
11,130.54000000000002,120.73000000000002,0.058,0.028,0.021
12,138.10000000000002,132.64999999999998,0.047,0.025,0.026
13,142.92000000000002,138.29000000000002,0.047,0.025,0.013
14,90.27000000000004,-265.13,0.097,0.032,0.0
15,52.889999999999986,-254.45,0.056,0.023,0.0
16,59.97000000000003,-277.04,0.886,0.355,1.035
17,40.31999999999999,-283.97,0.906,0.337,0.028
18,38.5,-291.99,0.963,0.344,0.0
19,-12.909999999999997,-22.75,0.021,0.02,0.0
20,25.069999999999993,8.579999999999984,0.025,0.022,0.0
21,59.170000000000016,32.26999999999998,0.031,0.029,0.0
22,68.99000000000001,43.20999999999998,0.044,0.025,0.033
23,87.96000000000004,63.04000000000002,0.051,0.026,0.046
24,102.43,79.67000000000002,0.049,0.023,0.038
25,111.41000000000003,94.24000000000001,0.052,0.026,0.031
26,120.93,102.02999999999997,0.054,0.026,0.02
27,132.88,113.07999999999998,0.055,0.027,0.027
28,139.12,120.32,0.058,0.026,0.016
29,144.3,127.06,0.053,0.026,0.015
30,155.52000000000004,137.24,0.046,0.018,0.024
