temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.026,0.025,0.0
1,-8.649999999999977,0.17000000000001592,0.029,0.023,0.011
2,-18.610000000000014,7.270000000000039,0.031,0.025,0.019
3,-42.31,20.960000000000036,0.043,0.021,0.054
4,-57.29000000000002,36.610000000000014,0.053,0.031,0.036
5,-72.72,54.35000000000002,0.064,0.027,0.042
6,-87.47,70.90000000000003,0.056,0.033,0.038
7,-99.53999999999999,86.37,0.066,0.036,0.034
8,-111.38,97.50999999999999,0.073,0.032,0.027
9,-119.78999999999999,108.53000000000003,0.069,0.035,0.028
10,-128.65,119.28000000000003,0.085,0.038,0.028
