temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.05,0.027,0.0
1,-6.519999999999982,-10.480000000000018,0.043,0.018,0.0
2,-13.449999999999989,-20.25,0.046,0.026,0.021
3,-24.66999999999996,-34.879999999999995,0.058,0.027,0.032
4,-31.91999999999996,-47.370000000000005,0.038,0.024,0.021
5,-39.11999999999995,-60.52999999999997,0.024,0.028,0.023
6,-48.98999999999995,-71.07999999999998,0.026,0.024,0.024
7,-77.41999999999996,-97.94999999999999,0.022,0.024,0.0
8,-88.40999999999997,-108.67000000000002,0.025,0.026,0.025
9,-98.66999999999996,-117.88,0.022,0.021,0.022
10,-100.32,-123.58999999999997,0.026,0.026,0.012
11,-104.57,-126.42000000000002,0.032,0.033,0.0
