temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.025,0.025,0.0
1,-1.8800000000000523,8.129999999999995,0.026,0.024,0.016
2,-4.180000000000007,16.019999999999982,0.027,0.024,0.016
3,-6.03000000000003,26.75,0.027,0.025,0.022
4,-7.770000000000039,40.39999999999998,0.032,0.029,0.027
5,-8.75,58.91999999999996,0.036,0.021,0.064
6,-7.760000000000048,90.32999999999998,0.047,0.024,0.063
7,-7.980000000000018,117.56,0.046,0.026,0.055
8,-5.850000000000023,137.83999999999997,0.065,0.03,0.041
9,-7.310000000000002,153.78999999999996,0.049,0.028,0.032
10,-6.28000000000003,163.09999999999997,0.055,0.033,0.019
