temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.049,0.023,0.0
1,7.25,-4.600000000000023,0.054,0.032,0.012
2,18.659999999999997,-3.6899999999999977,0.025,0.024,0.012
3,32.829999999999984,-2.6200000000000045,0.023,0.021,0.018
4,43.829999999999984,-1.420000000000016,0.027,0.02,0.014
5,74.07999999999998,0.8100000000000023,0.029,0.019,0.0
6,148.45999999999998,10.089999999999975,0.057,0.02,0.0
7,197.64999999999998,14.70999999999998,0.045,0.023,0.0
8,208.34999999999997,13.909999999999968,0.044,0.018,0.014
9,215.52999999999997,15.189999999999998,0.055,0.031,0.01
