temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.034,0.029,0.0
1,-1.3500000000000227,5.580000000000041,0.04,0.04,0.011
2,3.8899999999999864,11.610000000000014,0.033,0.031,0.014
3,21.97,21.710000000000036,0.03,0.027,0.03
4,40.629999999999995,30.390000000000043,0.035,0.028,0.029
5,55.68000000000001,39.80000000000001,0.042,0.027,0.033
6,72.64999999999998,49.33000000000004,0.056,0.031,0.034
7,95.31,68.97000000000003,0.06,0.028,0.048
8,113.95999999999998,88.35000000000002,0.05,0.026,0.045
9,134.68,103.02000000000004,0.049,0.028,0.039
10,152.77999999999997,114.87,0.054,0.025,0.033
11,165.57999999999998,126.49000000000001,0.051,0.026,0.028
12,172.37,130.58000000000004,0.062,0.033,0.012
