temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.066,0.034,0.0
1,-13.79000000000002,-19.70999999999998,0.076,0.042,0.043
2,-25.230000000000018,-35.44999999999999,0.083,0.05,0.035
3,-38.670000000000016,-53.370000000000005,0.067,0.043,0.033
4,-55.69999999999999,-68.47999999999996,0.048,0.04,0.03
5,-75.80000000000001,-82.25,0.043,0.041,0.037
6,-96.37,-98.24000000000001,0.038,0.04,0.041
7,-110.19999999999999,-109.38,0.037,0.036,0.028
8,-120.47000000000003,-116.53999999999996,0.037,0.036,0.019
9,-131.39,-125.02999999999997,0.036,0.037,0.022
10,-138.88,-130.14999999999998,0.038,0.042,0.014
11,-144.54,-133.95999999999998,0.036,0.038,0.01
12,-149.66,-138.97999999999996,0.04,0.045,0.012
