temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.022,0.02,0.0
1,-4.6299999999999955,7.900000000000034,0.037,0.042,0.017
2,-5.519999999999982,12.379999999999995,0.039,0.043,0.009
3,-6.810000000000002,18.950000000000045,0.04,0.041,0.013
4,-12.149999999999977,28.629999999999995,0.051,0.04,0.033
5,-12.699999999999989,35.49000000000001,0.06,0.042,0.016
6,-14.399999999999977,48.33000000000004,0.076,0.041,0.026
7,-15.25,56.160000000000025,0.071,0.041,0.016
8,-16.560000000000002,68.82,0.074,0.039,0.025
9,-16.0,80.98000000000002,0.067,0.039,0.024
10,-18.189999999999998,89.91000000000003,0.062,0.036,0.018
11,-18.379999999999995,97.66000000000003,0.061,0.033,0.016
12,-18.5,108.98000000000002,0.066,0.039,0.023
13,-19.95999999999998,118.86000000000001,0.066,0.032,0.02
14,-21.46999999999997,127.95000000000005,0.072,0.034,0.018
15,-19.50999999999999,136.29000000000002,0.064,0.027,0.017
