temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.05,0.03,0.0
1,0.9300000000000068,-13.759999999999991,0.058,0.033,0.027
2,-0.19999999999998863,-29.599999999999966,0.059,0.03,0.032
3,-0.6299999999999955,-49.30000000000001,0.053,0.026,0.039
4,0.5600000000000023,-72.38,0.058,0.03,0.046
5,0.9900000000000091,-95.14999999999998,0.043,0.031,0.027
6,0.7300000000000182,-106.01999999999998,0.028,0.028,0.02
7,3.329999999999984,-118.08999999999997,0.028,0.03,0.024
8,4.8700000000000045,-128.08999999999997,0.026,0.029,0.02
9,5.199999999999989,-138.2,0.026,0.029,0.02
10,9.279999999999973,-154.95999999999998,0.021,0.021,0.034
11,10.269999999999982,-170.69,0.038,0.021,0.048
12,9.349999999999966,-182.35,0.048,0.018,0.03
13,8.789999999999964,-194.95,0.065,0.023,0.025
