temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.053,0.029,0.0
1,-10.560000000000002,-12.480000000000018,0.069,0.034,0.028
2,-23.660000000000025,-31.110000000000014,0.069,0.035,0.041
3,-33.639999999999986,-49.23000000000002,0.063,0.037,0.038
4,-50.74000000000001,-68.91000000000003,0.066,0.035,0.04
5,-65.03000000000003,-86.70000000000005,0.065,0.03,0.029
6,-80.68,-98.67000000000002,0.051,0.034,0.031
7,-96.44,-112.98000000000002,0.049,0.03,0.035
8,-117.28000000000003,-128.98000000000002,0.055,0.038,0.041
9,-127.94,-137.45000000000005,0.051,0.029,0.022
10,-140.53000000000003,-145.13000000000005,0.048,0.031,0.022
11,-144.63,-148.53000000000003,0.047,0.036,0.009
12,-149.95,-152.10000000000002,0.047,0.036,0.01
