temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.044,0.023,0.0
1,-10.639999999999986,0.9599999999999795,0.056,0.031,0.013
2,-17.680000000000007,2.909999999999968,0.047,0.021,0.01
3,-28.45999999999998,1.3199999999999932,0.044,0.022,0.014
4,-51.68000000000001,5.3700000000000045,0.039,0.019,0.0
5,-85.33999999999997,3.2999999999999545,0.035,0.019,0.0
6,-110.70999999999998,3.519999999999982,0.04,0.02,0.0
7,-132.68,2.7299999999999613,0.037,0.019,0.0
8,-160.79,4.25,0.039,0.018,0.0
9,-191.0,-1.2000000000000455,0.047,0.027,0.0
