temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.049,0.026,0.0
1,-1.8100000000000023,-9.710000000000036,0.077,0.045,0.02
2,-2.269999999999982,-24.230000000000018,0.078,0.042,0.029
3,-2.1999999999999886,-35.81,0.072,0.042,0.023
4,-2.6299999999999955,-52.620000000000005,0.084,0.045,0.034
5,-3.7999999999999545,-65.74000000000001,0.075,0.045,0.026
6,-3.109999999999957,-76.84000000000003,0.073,0.041,0.022
7,-3.569999999999993,-89.07,0.061,0.043,0.014
8,-3.3999999999999773,-95.17000000000002,0.044,0.043,0.012
9,-2.069999999999993,-102.88,0.043,0.043,0.015
10,-2.7099999999999795,-111.16000000000003,0.038,0.041,0.017
11,-2.25,-118.24000000000001,0.035,0.037,0.014
12,-1.8700000000000045,-127.83000000000004,0.037,0.041,0.019
13,-1.6999999999999886,-136.90000000000003,0.034,0.036,0.018
14,-2.079999999999984,-147.10000000000002,0.034,0.032,0.02
15,-5.159999999999968,-155.43,0.04,0.042,0.017
16,-2.2399999999999523,-164.8,0.035,0.026,0.019
