temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.072,0.028,0.0
1,10.689999999999998,-3.150000000000034,0.075,0.03,0.015
2,22.129999999999995,-5.220000000000027,0.065,0.03,0.015
3,43.610000000000014,-11.379999999999995,0.053,0.027,0.025
4,70.68,-7.840000000000032,0.041,0.02,0.034
5,129.6,1.829999999999984,0.034,0.019,0.0
6,160.47,9.409999999999968,0.051,0.021,0.041
7,188.19000000000003,8.039999999999964,0.047,0.019,0.035
8,214.22,14.990000000000009,0.056,0.025,0.035
9,246.96,18.00999999999999,0.053,0.028,0.0
10,257.6,18.30000000000001,0.064,0.03,0.013
