temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.045,0.02,0.0
1,-0.08000000000004093,-9.510000000000048,0.092,0.047,0.019
2,-0.30000000000001137,-20.810000000000002,0.083,0.043,0.023
3,-0.6000000000000227,-32.879999999999995,0.091,0.048,0.024
4,0.6699999999999591,-45.47000000000003,0.071,0.041,0.025
5,1.5699999999999932,-58.48000000000002,0.059,0.042,0.019
6,3.7399999999999523,-71.54000000000002,0.05,0.043,0.021
7,5.239999999999952,-82.34000000000003,0.045,0.05,0.022
8,8.0,-91.13,0.044,0.042,0.018
9,8.659999999999968,-99.88,0.041,0.041,0.018
10,13.159999999999968,-109.29000000000002,0.041,0.046,0.02
11,14.369999999999948,-116.92000000000002,0.04,0.038,0.015
12,14.889999999999986,-126.53000000000003,0.045,0.043,0.019
13,16.69999999999999,-130.85000000000002,0.046,0.039,0.009
14,16.42999999999995,-138.23000000000002,0.065,0.044,0.015
15,18.029999999999973,-145.06000000000003,0.077,0.042,0.024
