temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.081,0.032,0.0
1,12.110000000000014,-1.259999999999991,0.071,0.028,0.015
2,30.25,-5.769999999999982,0.067,0.029,0.024
3,55.08000000000001,-14.549999999999955,0.052,0.024,0.029
4,77.19,-13.629999999999995,0.036,0.02,0.028
5,104.72,-10.389999999999986,0.036,0.018,0.035
6,167.95999999999998,1.9500000000000455,0.048,0.021,0.0
7,197.89,4.930000000000007,0.047,0.022,0.038
8,230.88,6.260000000000048,0.053,0.025,0.041
9,252.8,7.720000000000027,0.052,0.024,0.028
10,263.17,8.04000000000002,0.045,0.021,0.014
