temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.047,0.025,0.0
1,9.5,-9.819999999999993,0.079,0.04,0.023
2,17.700000000000003,-18.930000000000007,0.081,0.04,0.021
3,26.210000000000008,-28.120000000000005,0.08,0.036,0.021
4,35.290000000000006,-39.93000000000001,0.074,0.036,0.026
5,55.74000000000001,-66.75999999999999,0.084,0.032,0.059
6,67.58000000000001,-85.87,0.085,0.035,0.041
7,82.74000000000001,-105.16999999999996,0.077,0.035,0.043
8,115.28999999999999,-148.25,0.048,0.03,0.053
9,143.95000000000002,-162.27999999999997,0.029,0.025,0.044
10,182.73,-185.64999999999998,0.021,0.02,0.0
11,196.50000000000003,-194.01999999999998,0.023,0.021,0.024
