temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.054,0.028,0.0
1,0.660000000000025,-9.04000000000002,0.058,0.035,0.018
2,1.7699999999999818,-23.350000000000023,0.052,0.029,0.028
3,-0.12000000000000455,-42.10000000000002,0.052,0.027,0.038
4,-0.6999999999999886,-67.60000000000002,0.046,0.027,0.049
5,0.75,-93.55000000000001,0.043,0.03,0.031
6,3.759999999999991,-111.07,0.031,0.027,0.035
7,5.819999999999993,-129.48000000000002,0.025,0.022,0.037
8,8.610000000000014,-146.69,0.025,0.023,0.035
9,10.129999999999995,-158.51,0.024,0.022,0.024
10,12.569999999999993,-164.76,0.034,0.022,0.013
