temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.051,0.026,0.0
1,-10.680000000000007,-3.329999999999984,0.065,0.03,0.015
2,-17.889999999999986,-4.8700000000000045,0.063,0.028,0.01
3,-27.930000000000007,-4.139999999999986,0.056,0.031,0.013
4,-39.81,-3.8700000000000045,0.063,0.03,0.015
5,-54.18000000000001,-3.170000000000016,0.058,0.028,0.018
6,-72.57999999999998,-5.0400000000000205,0.052,0.025,0.023
7,-89.41000000000003,-7.150000000000034,0.054,0.026,0.021
8,-106.77999999999997,-6.720000000000027,0.043,0.022,0.022
9,-125.0,-4.600000000000023,0.037,0.019,0.023
10,-142.21,-8.400000000000034,0.045,0.025,0.023
11,-165.5,-8.069999999999993,0.044,0.023,0.034
12,-179.66,-6.230000000000018,0.056,0.024,0.023
13,-193.04,-2.7100000000000364,0.082,0.035,0.018
