temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.03,0.028,0.0
1,6.8700000000000045,3.589999999999975,0.049,0.061,0.011
2,21.04000000000002,13.879999999999995,0.051,0.037,0.027
3,38.35000000000002,23.0,0.037,0.041,0.028
4,59.54000000000002,34.26999999999998,0.043,0.038,0.035
5,77.79000000000002,46.089999999999975,0.042,0.042,0.033
6,100.25,60.25,0.063,0.037,0.058
7,121.99000000000001,75.19,0.086,0.041,0.042
8,133.5,88.47999999999996,0.084,0.037,0.03
9,142.85000000000002,92.88999999999999,0.099,0.04,0.015
10,152.96000000000004,107.78999999999996,0.079,0.042,0.032
11,170.60000000000002,122.54999999999995,0.075,0.04,0.037
12,182.53000000000003,126.47999999999996,0.094,0.048,0.017
