temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.058,0.03,0.0
1,12.539999999999992,-15.189999999999998,0.067,0.03,0.034
2,21.22999999999999,-24.41999999999996,0.075,0.03,0.021
3,27.860000000000014,-32.94,0.075,0.033,0.019
4,37.80000000000001,-44.829999999999984,0.077,0.031,0.027
5,48.74000000000001,-60.35999999999996,0.075,0.033,0.034
6,63.33000000000001,-76.22999999999996,0.075,0.035,0.037
7,76.02000000000001,-91.56,0.073,0.035,0.028
8,90.06,-108.21999999999997,0.055,0.032,0.028
9,104.22999999999999,-119.13,0.04,0.029,0.023
10,119.38999999999999,-125.93,0.028,0.026,0.023
11,134.72,-134.3,0.029,0.029,0.025
12,150.58999999999997,-142.95,0.029,0.025,0.026
13,163.41000000000003,-149.81,0.031,0.028,0.021
14,177.08999999999997,-157.45999999999998,0.028,0.022,0.023
15,191.82,-164.93,0.026,0.026,0.024
16,203.82999999999998,-170.78999999999996,0.025,0.021,0.024
17,214.04000000000002,-178.59999999999997,0.054,0.019,0.032
18,219.73000000000002,-189.60999999999996,0.065,0.02,0.023
