temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.087,0.035,0.0
1,15.129999999999995,-7.270000000000039,0.073,0.031,0.023
2,57.5,-8.760000000000048,0.044,0.025,0.051
3,101.25999999999999,-3.5300000000000296,0.046,0.026,0.056
4,144.70999999999998,-5.6200000000000045,0.057,0.029,0.054
5,180.34000000000003,-1.1200000000000045,0.059,0.032,0.045
6,207.03000000000003,-2.1899999999999977,0.056,0.033,0.034
7,231.56,-2.900000000000034,0.062,0.035,0.032
8,249.05,-4.6200000000000045,0.069,0.033,0.022
9,261.96,-3.0300000000000296,0.07,0.038,0.016
