temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.045,0.022,0.0
1,-17.159999999999997,13.420000000000016,0.042,0.021,0.036
2,-33.54999999999998,25.55000000000001,0.053,0.021,0.034
3,-49.59,34.54000000000002,0.079,0.039,0.038
4,-58.889999999999986,47.420000000000016,0.082,0.037,0.028
5,-75.6,65.63000000000005,0.084,0.034,0.042
6,-82.69,74.52000000000004,0.089,0.039,0.02
7,-92.44999999999999,85.79000000000002,0.088,0.037,0.026
8,-101.62,94.75,0.082,0.037,0.021
9,-108.51999999999998,103.95000000000005,0.086,0.04,0.021
