temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.056,0.03,0.0
1,0.6500000000000057,-8.75,0.047,0.024,0.018
2,1.710000000000008,-19.110000000000014,0.046,0.027,0.021
3,3.730000000000018,-46.78000000000003,0.046,0.023,0.055
4,1.3100000000000023,-67.62,0.064,0.021,0.037
5,5.25,-85.66000000000003,0.039,0.023,0.023
6,5.399999999999977,-96.36000000000001,0.023,0.025,0.021
7,6.410000000000025,-105.09000000000003,0.025,0.028,0.018
8,6.850000000000023,-114.0,0.026,0.027,0.018
9,9.939999999999998,-120.20000000000005,0.027,0.023,0.013
10,10.569999999999993,-126.03000000000003,0.026,0.026,0.012
11,9.920000000000016,-132.86,0.025,0.023,0.014
