temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.046,0.024,0.0
1,-5.140000000000043,-6.329999999999984,0.05,0.022,0.014
2,-12.410000000000025,-16.75999999999999,0.047,0.024,0.023
3,-27.180000000000007,-30.480000000000018,0.052,0.028,0.033
4,-52.31,-59.870000000000005,0.038,0.022,0.067
5,-73.65000000000003,-80.77999999999997,0.046,0.023,0.05
6,-96.69,-104.78999999999996,0.044,0.021,0.056
7,-115.42000000000002,-127.73000000000002,0.048,0.019,0.052
8,-213.46,-200.38,0.021,0.035,0.0
9,-229.75000000000003,-209.23000000000002,0.033,0.035,0.027
10,-246.46,-217.34999999999997,0.038,0.04,0.026
11,-254.48000000000002,-222.58999999999997,0.042,0.039,0.015
12,-264.47,-227.52999999999997,0.041,0.033,0.014
