temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.026,0.035,0.0
1,6.639999999999986,8.119999999999948,0.024,0.028,0.018
2,19.97999999999999,23.409999999999968,0.021,0.031,0.035
3,41.51999999999998,40.299999999999955,0.023,0.024,0.038
4,71.22,70.20999999999998,0.019,0.02,0.0
5,105.66,123.35999999999996,0.034,0.02,0.0
6,115.37999999999997,143.26999999999998,0.049,0.022,0.042
7,131.92999999999998,170.01,0.041,0.023,0.057
8,139.18999999999997,184.07,0.046,0.027,0.03
9,147.41,195.23999999999995,0.05,0.028,0.025
10,161.72,213.57,0.048,0.029,0.041
11,167.42999999999998,224.75,0.052,0.024,0.023
