temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.042,0.019,0.0
1,-39.360000000000014,0.7900000000000205,0.048,0.02,0.0
2,-55.78000000000003,0.8799999999999955,0.041,0.019,0.021
3,-76.21000000000004,1.8700000000000045,0.045,0.02,0.026
4,-91.83000000000004,-0.6200000000000045,0.047,0.019,0.02
5,-109.51000000000005,-1.4899999999999523,0.05,0.024,0.022
6,-136.17000000000002,-0.7099999999999795,0.048,0.021,0.033
7,-165.63000000000002,-2.8899999999999864,0.054,0.023,0.038
8,-206.69000000000003,-2.7799999999999727,0.041,0.022,0.0
9,-223.58000000000004,-2.5600000000000023,0.052,0.025,0.027
10,-237.64000000000001,4.32000000000005,0.063,0.026,0.022
11,-256.33000000000004,13.050000000000011,0.062,0.026,0.029
12,-272.27000000000004,18.439999999999998,0.059,0.023,0.023
13,-293.05000000000007,26.960000000000036,0.065,0.026,0.031
14,-309.44000000000005,31.960000000000036,0.051,0.022,0.023
