temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.062,0.029,0.0
1,106.78,-38.35999999999996,0.059,0.026,0.0
2,126.50999999999999,-37.329999999999984,0.045,0.025,0.025
3,154.87,-34.299999999999955,0.045,0.023,0.036
4,207.56,-29.139999999999986,0.047,0.02,0.0
5,222.8,-31.44999999999999,0.053,0.024,0.02
6,243.46999999999997,-27.810000000000002,0.048,0.024,0.027
7,263.43,-27.349999999999966,0.052,0.023,0.025
8,279.17,-29.560000000000002,0.058,0.029,0.02
9,296.15,-26.939999999999998,0.059,0.027,0.022
10,310.65,-28.439999999999998,0.06,0.03,0.019
11,324.37,-29.44999999999999,0.061,0.029,0.017
12,337.52,-28.359999999999957,0.057,0.03,0.017
13,350.5,-29.849999999999966,0.061,0.026,0.016
