temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.054,0.02,0.0
1,5.039999999999992,8.349999999999966,0.062,0.029,0.018
2,12.099999999999994,14.95999999999998,0.059,0.02,0.016
3,22.28,21.91999999999996,0.048,0.019,0.019
4,31.989999999999995,28.639999999999986,0.062,0.022,0.018
5,46.33999999999999,35.099999999999966,0.059,0.022,0.022
6,96.80999999999999,72.72999999999996,0.058,0.021,0.0
7,109.89,85.31,0.045,0.021,0.038
8,120.95,104.13999999999999,0.046,0.023,0.04
9,134.95999999999998,125.95999999999998,0.043,0.021,0.047
10,145.35000000000002,143.46999999999997,0.048,0.02,0.037
11,159.29000000000002,161.12,0.043,0.025,0.039
12,169.25,175.87,0.046,0.023,0.032
13,179.55,188.41999999999996,0.061,0.027,0.028
14,190.40000000000003,200.12,0.062,0.03,0.027
15,195.06,206.27999999999997,0.049,0.028,0.014
