temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.079,0.035,0.0
1,18.230000000000018,-10.629999999999995,0.067,0.025,0.029
2,29.370000000000005,-16.70999999999998,0.064,0.028,0.014
3,39.04000000000002,-20.159999999999968,0.05,0.02,0.012
4,62.52000000000001,-21.099999999999966,0.046,0.02,0.029
5,94.47999999999999,-24.46999999999997,0.05,0.026,0.0
6,108.75000000000003,-28.25999999999999,0.039,0.022,0.019
7,134.76000000000002,-30.19999999999999,0.04,0.021,0.033
8,150.00000000000003,-29.310000000000002,0.04,0.02,0.019
9,173.48999999999998,-30.75999999999999,0.035,0.02,0.0
10,189.88000000000002,-32.50999999999999,0.034,0.025,0.021
11,201.6,-31.47999999999996,0.032,0.023,0.015
12,212.48,-31.19999999999999,0.046,0.03,0.014
13,236.25000000000003,-34.44999999999999,0.048,0.025,0.0
