temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.064,0.027,0.0
1,5.119999999999976,-8.370000000000005,0.08,0.032,0.018
2,14.309999999999974,-18.139999999999986,0.068,0.031,0.018
3,23.879999999999995,-31.980000000000018,0.055,0.03,0.027
4,40.42999999999998,-44.31999999999999,0.064,0.032,0.032
5,56.17999999999998,-57.79000000000002,0.053,0.026,0.032
6,74.89000000000001,-75.79000000000002,0.043,0.023,0.039
7,94.06999999999996,-89.57,0.028,0.024,0.03
8,111.19999999999996,-98.76999999999998,0.024,0.024,0.028
9,127.03999999999999,-104.57,0.029,0.029,0.023
10,141.17999999999998,-111.17000000000002,0.026,0.029,0.022
11,151.50999999999996,-115.51999999999998,0.03,0.028,0.016
12,162.54999999999998,-119.07,0.027,0.024,0.016
13,171.27,-123.65999999999997,0.046,0.026,0.024
14,176.79,-128.89999999999998,0.042,0.017,0.016
