temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.021,0.021,0.0
1,-1.420000000000016,6.800000000000011,0.018,0.02,0.014
2,-6.8799999999999955,17.899999999999977,0.021,0.021,0.027
3,-6.550000000000011,25.410000000000025,0.029,0.02,0.026
4,-2.6299999999999955,43.31,0.046,0.018,0.038
5,-7.800000000000011,56.69,0.055,0.025,0.028
6,-5.079999999999984,72.75,0.045,0.024,0.032
7,-4.360000000000014,87.04000000000002,0.052,0.024,0.029
8,-2.3100000000000023,101.00999999999999,0.047,0.027,0.028
9,-2.2199999999999704,113.61000000000001,0.049,0.028,0.025
10,-0.2599999999999909,125.57,0.055,0.028,0.024
11,-0.8199999999999932,139.47000000000003,0.053,0.031,0.028
12,-0.5299999999999727,151.3,0.055,0.033,0.024
13,-0.6299999999999955,159.82,0.061,0.034,0.017
14,1.2800000000000296,169.03000000000003,0.061,0.035,0.019
15,1.650000000000034,179.56,0.057,0.4,0.021
