temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.05,0.026,0.0
1,-19.00999999999999,4.139999999999986,0.053,0.022,0.025
2,-52.00999999999999,4.089999999999975,0.055,0.021,0.04
3,-101.19,4.349999999999966,0.042,0.021,0.061
4,-138.40000000000003,4.110000000000014,0.059,0.021,0.047
5,-169.66000000000003,3.3899999999999864,0.046,0.023,0.039
6,-195.12,5.0,0.049,0.023,0.033
7,-223.70000000000002,3.230000000000018,0.06,0.024,0.04
8,-250.53,9.45999999999998,0.071,0.028,0.042
9,-279.01,20.909999999999968,0.068,0.026,0.042
10,-307.13,30.310000000000002,0.066,0.024,0.04
11,-334.49,44.370000000000005,0.06,0.026,0.046
12,-358.69,50.389999999999986,0.08,0.037,0.033
