temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.066,0.031,0.0
1,13.950000000000003,-4.060000000000002,0.064,0.028,0.019
2,38.22,-13.080000000000041,0.07,0.027,0.035
3,86.57000000000001,-31.170000000000016,0.071,0.027,0.0
4,104.52,-34.72000000000003,0.067,0.024,0.022
5,120.86999999999999,-36.59000000000003,0.055,0.023,0.02
6,138.12,-36.85000000000002,0.044,0.028,0.022
7,153.60000000000002,-34.50999999999999,0.054,0.028,0.02
8,168.29000000000002,-35.31999999999999,0.061,0.023,0.018
9,195.43,-35.55000000000001,0.044,0.023,0.0
10,208.31,-34.139999999999986,0.06,0.026,0.016
11,222.44,-37.69999999999999,0.047,0.022,0.019
12,231.79999999999995,-31.29000000000002,0.052,0.024,0.017
13,244.76999999999998,-27.710000000000036,0.064,0.026,0.018
14,257.53999999999996,-26.33000000000004,0.051,0.023,0.016
15,267.69,-25.79000000000002,0.052,0.028,0.013
16,279.25,-22.79000000000002,0.051,0.027,0.016
17,287.46999999999997,-23.860000000000014,0.054,0.029,0.01
18,295.51,-22.620000000000005,0.051,0.028,0.01
19,305.43,-22.30000000000001,0.055,0.029,0.012
20,318.34,-22.210000000000036,0.058,0.021,0.017
