temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.047,0.339,0.0
1,-0.6499999999999773,-9.939999999999998,0.056,0.027,0.02
2,-0.5399999999999636,-21.700000000000045,0.053,0.025,0.024
3,-3.589999999999975,-49.81999999999999,0.047,0.024,0.056
4,-6.739999999999981,-85.58000000000004,0.038,0.021,0.071
5,-11.499999999999972,-111.21000000000004,0.048,0.022,0.051
6,-17.029999999999973,-135.43,0.039,0.019,0.045
7,-18.899999999999977,-160.66000000000003,0.033,0.027,0.033
8,-22.039999999999964,-172.51,0.028,0.028,0.024
9,-24.109999999999985,-185.54000000000002,0.02,0.022,0.026
10,-27.71999999999997,-198.33000000000004,0.028,0.025,0.026
11,-28.059999999999974,-210.32,0.024,0.021,0.024
12,-32.46999999999997,-226.79000000000002,0.027,0.02,0.0
