temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.055,0.016,0.0
1,-35.370000000000005,31.480000000000018,0.021,0.019,0.0
2,-57.68000000000001,38.0,0.023,0.022,0.031
3,-109.31,55.079999999999984,0.023,0.021,0.0
4,-131.32,61.77999999999997,0.028,0.02,0.033
5,-155.6,72.62,0.043,0.019,0.043
6,-174.95999999999998,85.50999999999999,0.051,0.025,0.049
7,-199.39999999999998,109.12,0.075,0.03,0.06
8,-220.42,132.39999999999998,0.071,0.029,0.053
9,-240.17999999999998,154.48000000000002,0.069,0.03,0.051
10,-256.15,172.89,0.073,0.033,0.042
11,-272.38,188.05,0.084,0.041,0.036
12,-287.02,205.2,0.082,0.039,0.039
13,-299.90999999999997,220.49,0.061,0.118,0.101
