temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.042,0.018,0.0
1,8.13000000000001,2.340000000000032,0.044,0.018,0.011
2,25.090000000000003,11.830000000000041,0.057,0.021,0.028
3,41.02000000000001,20.060000000000002,0.046,0.02,0.026
4,80.24000000000001,33.94,0.045,0.02,0.0
5,116.92000000000002,58.900000000000034,0.044,0.025,0.0
6,170.24,113.10000000000002,0.037,0.021,0.0
7,205.93,150.5,0.043,0.022,0.0
8,221.67000000000002,164.65000000000003,0.051,0.028,0.034
9,234.89,172.94,0.053,0.028,0.023
