temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.026,0.027,0.0
1,6.6200000000000045,5.579999999999984,0.028,0.021,0.014
2,16.890000000000015,13.360000000000014,0.025,0.021,0.02
3,48.00000000000003,31.80000000000001,0.039,0.02,0.078
4,70.73999999999998,57.25,0.041,0.02,0.059
5,93.91999999999999,82.49000000000001,0.05,0.027,0.058
6,113.72,104.06,0.054,0.031,0.05
7,131.59,122.33999999999997,0.06,0.032,0.043
8,146.34,135.94,0.066,0.037,0.033
9,154.50000000000003,143.73000000000002,0.071,0.037,0.019
10,160.28,151.58999999999997,0.068,0.037,0.017
