temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.058,0.036,0.033
1,-0.8199999999999932,-12.610000000000014,0.061,0.034,0.025
2,-0.3100000000000023,-24.689999999999998,0.061,0.031,0.024
3,-0.15999999999996817,-41.379999999999995,0.055,0.033,0.033
4,-1.9699999999999704,-59.02000000000004,0.053,0.031,0.035
5,-3.409999999999968,-78.89000000000004,0.053,0.023,0.04
6,-4.8700000000000045,-95.83000000000004,0.054,0.026,0.034
7,-6.239999999999981,-115.31,0.044,0.021,0.039
8,-6.590000000000003,-136.72000000000003,0.057,0.023,0.037
9,-10.530000000000001,-155.17000000000002,0.029,0.027,0.024
10,-12.449999999999989,-167.23000000000002,0.024,0.026,0.024
11,-15.549999999999983,-176.77000000000004,0.028,0.025,0.019
12,-15.340000000000003,-186.48000000000002,0.023,0.025,0.019
13,-17.310000000000002,-194.21000000000004,0.025,0.024,0.016
14,-19.70999999999998,-209.37,0.023,0.02,0.0
15,-19.799999999999983,-214.59000000000003,0.026,0.023,0.01
