temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.044,0.018,0.0
1,9.310000000000002,3.3600000000000136,0.058,0.021,0.013
2,18.590000000000003,11.560000000000002,0.05,0.023,0.02
3,24.340000000000003,14.649999999999977,0.053,0.021,0.009
4,34.400000000000006,21.03000000000003,0.054,0.021,0.018
5,47.790000000000006,26.810000000000002,0.042,0.025,0.02
6,56.790000000000006,36.03000000000003,0.045,0.022,0.022
7,68.03000000000002,41.860000000000014,0.05,0.018,0.018
8,85.26,55.0,0.042,0.023,0.034
9,97.74,61.19999999999999,0.035,0.024,0.02
10,123.71,86.66000000000003,0.044,0.02,0.0
11,133.89,104.57999999999998,0.045,0.022,0.038
12,147.45999999999998,125.37,0.05,0.024,0.045
13,161.48000000000002,145.57,0.045,0.022,0.044
14,171.77999999999997,159.2,0.037,0.023,0.03
15,184.37,174.0,0.048,0.023,0.034
16,194.03999999999996,190.45999999999998,0.046,0.027,0.035
17,207.13,201.55,0.058,0.028,0.028
18,213.70999999999998,210.8,0.056,0.028,0.02
