temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.041,0.493,0.0
1,-11.25,-9.319999999999993,0.05,0.023,0.023
2,-28.360000000000014,-24.210000000000036,0.051,0.027,0.037
3,-103.09000000000003,-94.77000000000004,0.042,0.021,0.0
4,-148.76000000000002,-144.11,0.038,0.019,0.0
5,-171.34000000000003,-166.2,0.023,0.022,0.046
6,-195.32000000000002,-178.64000000000004,0.025,0.03,0.045
7,-213.58,-190.47000000000003,0.018,0.025,0.033
8,-255.62000000000003,-217.06,0.044,0.03,0.0
9,-271.66,-223.55,0.051,0.03,0.023
10,-281.0,-230.01,0.046,0.028,0.017
