temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.057,0.092,0.022
1,12.620000000000005,-13.360000000000014,0.072,0.037,0.031
2,27.03,-26.060000000000002,0.081,0.039,0.031
3,39.75,-40.210000000000036,0.082,0.04,0.032
4,54.730000000000004,-53.150000000000034,0.088,0.031,0.031
5,68.55,-68.35000000000002,0.081,0.034,0.035
6,81.75999999999999,-83.22000000000003,0.082,0.031,0.034
7,97.57999999999998,-100.93,0.079,0.034,0.041
8,114.16999999999999,-118.79000000000002,0.074,0.029,0.041
9,134.71,-140.75,0.076,0.029,0.039
10,158.71,-157.18,0.039,0.025,0.033
11,176.99,-164.78000000000003,0.02,0.02,0.027
12,194.79,-172.27000000000004,0.029,0.024,0.027
13,211.93,-178.64000000000004,0.029,0.023,0.025
14,229.39999999999998,-187.28000000000003,0.023,0.026,0.028
15,268.7,-203.27000000000004,0.031,0.027,0.0
16,286.41,-213.28000000000003,0.058,0.024,0.045
17,296.26,-231.23000000000002,0.064,0.016,0.038
