temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.069,0.029,0.0
1,29.03,-12.5,0.055,0.021,0.0
2,66.67000000000002,-14.069999999999993,0.046,0.022,0.0
3,91.28,-13.879999999999995,0.053,0.022,0.031
4,174.9,-14.399999999999977,0.041,0.021,0.0
5,192.82000000000002,-12.490000000000009,0.042,0.018,0.023
6,212.33,-15.269999999999982,0.055,0.022,0.025
7,222.75000000000003,-15.870000000000005,0.053,0.029,0.013
8,232.48999999999998,-15.860000000000014,0.053,0.029,0.012
9,244.98999999999998,-17.769999999999982,0.055,0.029,0.016
10,261.43000000000006,-19.019999999999982,0.054,0.026,0.02
11,272.08000000000004,-15.289999999999964,0.05,0.025,0.015
