temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.022,0.022,0.0
1,-3.409999999999968,9.160000000000025,0.024,0.025,0.019
2,-3.5500000000000114,18.680000000000007,0.029,0.028,0.019
3,-5.089999999999975,25.980000000000018,0.028,0.026,0.015
4,-7.8700000000000045,34.610000000000014,0.031,0.026,0.018
5,-9.0,41.629999999999995,0.038,0.027,0.023
6,-9.289999999999964,53.35000000000002,0.048,0.024,0.026
7,-9.579999999999984,68.41000000000003,0.046,0.025,0.03
8,-8.349999999999966,80.93,0.049,0.029,0.025
9,-7.909999999999968,94.37,0.054,0.028,0.027
10,-6.229999999999961,107.52000000000004,0.056,0.022,0.026
11,-6.4599999999999795,121.84000000000003,0.055,0.027,0.029
12,-7.1200000000000045,135.12,0.056,0.034,0.027
13,-5.990000000000009,147.09000000000003,0.053,0.031,0.024
14,-4.979999999999961,158.52000000000004,0.06,0.034,0.023
15,-5.159999999999968,169.24,0.061,0.034,0.021
16,-4.439999999999998,183.72000000000003,0.059,0.036,0.029
17,-2.3100000000000023,192.41000000000003,0.062,0.036,0.018
