temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.043,0.021,0.0
1,-14.430000000000007,0.410000000000025,0.048,0.024,0.01
2,-77.93,6.199999999999989,0.053,0.021,0.0
3,-122.98999999999998,8.920000000000016,0.042,0.023,0.0
4,-146.85999999999999,8.870000000000005,0.045,0.023,0.03
5,-169.39,8.939999999999998,0.06,0.03,0.037
6,-197.07,22.379999999999995,0.059,0.022,0.044
7,-219.01999999999998,29.25999999999999,0.071,0.03,0.031
8,-232.95,35.81,0.073,0.03,0.022
9,-247.88,41.71999999999997,0.072,0.031,0.022
10,-260.71999999999997,48.20999999999998,0.067,0.031,0.021
11,-275.61,51.24000000000001,0.077,0.037,0.02
12,-290.76,54.389999999999986,0.074,0.038,0.02
13,-299.39,57.25999999999999,0.088,0.041,0.012
