temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.028,0.02,0.0
1,-9.420000000000016,5.819999999999993,0.024,0.023,0.0
2,-27.430000000000007,10.360000000000014,0.025,0.02,0.024
3,-49.81999999999999,20.899999999999977,0.027,0.023,0.035
4,-78.07,30.5,0.027,0.02,0.04
5,-105.77000000000001,43.079999999999984,0.028,0.021,0.056
6,-120.79000000000002,58.5,0.054,0.025,0.038
7,-149.99,85.70999999999998,0.075,0.032,0.083
8,-177.78000000000003,114.19,0.08,0.03,0.067
9,-203.51000000000002,144.07,0.087,0.042,0.069
10,-226.36,168.14999999999998,0.078,0.041,0.056
11,-245.16000000000003,187.06,0.083,0.04,0.045
12,-257.62,198.07,0.07,0.128,0.027
13,-265.85,208.75,0.048,0.116,0.094
