temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.072,0.031,0.0
1,11.86,-6.3700000000000045,0.086,0.038,0.02
2,31.289999999999992,-14.519999999999982,0.083,0.03,0.029
3,55.06,-26.170000000000016,0.08,0.026,0.038
4,81.53999999999999,-35.329999999999984,0.072,0.031,0.032
5,107.66,-42.639999999999986,0.041,0.02,0.031
6,132.53,-38.52999999999997,0.048,0.022,0.032
7,156.89999999999998,-41.00999999999999,0.054,0.025,0.031
8,198.59000000000003,-42.55000000000001,0.055,0.024,0.052
9,224.11,-42.79000000000002,0.052,0.022,0.032
10,246.31,-46.98000000000002,0.043,0.022,0.029
11,267.4,-46.870000000000005,0.051,0.028,0.026
12,280.08,-48.01999999999998,0.057,0.029,0.016
13,293.16,-50.49000000000001,0.071,0.035,0.018
14,300.42,-52.31,0.071,0.03,0.01
