temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.051,0.022,0.0
1,-17.069999999999993,18.860000000000014,0.075,0.02,0.047
2,-28.269999999999982,31.25,0.052,0.019,0.022
3,-85.71999999999997,53.56,0.027,0.022,0.0
4,-104.12,60.889999999999986,0.03,0.019,0.033
5,-148.19,83.46999999999997,0.04,0.018,0.0
6,-171.34,97.23000000000002,0.034,0.019,0.042
7,-196.70999999999998,109.19999999999999,0.041,0.02,0.052
8,-218.60999999999999,127.88,0.067,0.026,0.054
9,-241.75,152.57999999999998,0.065,0.029,0.057
10,-263.89,173.81,0.073,0.033,0.052
11,-285.56,193.08999999999997,0.084,0.036,0.047
12,-303.52,210.28999999999996,0.079,0.148,0.041
13,-320.62,227.61,0.046,0.127,0.107
