temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.052,0.023,0.0
1,-7.300000000000011,-8.529999999999973,0.054,0.026,0.019
2,-12.930000000000007,-17.029999999999973,0.054,0.025,0.018
3,-28.110000000000014,-32.25,0.061,0.029,0.036
4,-38.370000000000005,-41.81,0.053,0.024,0.023
5,-51.629999999999995,-53.85999999999996,0.043,0.025,0.029
6,-62.44999999999999,-67.13999999999999,0.05,0.025,0.03
7,-73.94999999999999,-79.44,0.045,0.026,0.028
8,-124.52000000000001,-122.22999999999996,0.026,0.024,0.0
9,-134.97000000000003,-131.16999999999996,0.025,0.027,0.022
10,-139.89000000000001,-135.22999999999996,0.024,0.025,0.01
11,-150.01000000000002,-139.53999999999996,0.03,0.023,0.015
12,-157.12,-144.65999999999997,0.034,0.031,0.015
13,-163.60000000000002,-151.59999999999997,0.024,0.029,0.018
14,-179.38000000000002,-160.91999999999996,0.019,0.029,0.027
