temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.035,0.49,0.0
1,-10.240000000000009,-16.220000000000027,0.049,0.029,0.035
2,-19.620000000000005,-27.110000000000014,0.049,0.026,0.025
3,-31.340000000000032,-41.50999999999999,0.053,0.029,0.032
4,-41.81999999999999,-59.670000000000016,0.052,0.023,0.039
5,-61.52000000000004,-78.06,0.042,0.021,0.044
6,-80.30000000000001,-99.04000000000002,0.038,0.02,0.048
7,-96.16000000000003,-122.68,0.049,0.02,0.051
8,-117.56,-147.51,0.04,0.023,0.045
9,-188.31000000000003,-205.15000000000003,0.022,0.031,0.0
10,-204.99,-212.27000000000004,0.021,0.036,0.025
11,-218.93,-221.52000000000004,0.022,0.038,0.025
12,-228.38000000000002,-224.91000000000003,0.026,0.039,0.014
13,-234.82000000000002,-229.47000000000003,0.028,0.035,0.012
