temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.07,0.11,0.034
1,17.629999999999995,-16.44999999999999,0.08,0.039,0.04
2,35.510000000000005,-31.75999999999999,0.081,0.04,0.038
3,55.8,-50.68000000000001,0.072,0.033,0.045
4,93.85000000000001,-88.79000000000002,0.063,0.029,0.089
5,116.23,-111.38,0.08,0.031,0.047
6,137.01,-130.87,0.056,0.031,0.035
7,154.11,-141.96000000000004,0.051,0.029,0.03
8,175.36,-157.04000000000002,0.033,0.027,0.033
9,192.45,-161.79000000000002,0.021,0.023,0.023
10,209.44,-171.81,0.032,0.032,0.029
11,225.09999999999997,-178.01,0.023,0.023,0.023
12,242.32999999999998,-184.18,0.025,0.024,0.025
13,268.22999999999996,-195.23000000000002,0.035,0.026,0.0
14,279.58,-201.28000000000003,0.05,0.023,0.031
15,290.34,-213.75,0.069,0.022,0.028
