temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.028,0.02,0.0
1,-15.819999999999993,5.520000000000039,0.025,0.026,0.023
2,-36.289999999999964,11.400000000000034,0.031,0.027,0.028
3,-84.69999999999999,34.120000000000005,0.05,0.02,0.0
4,-107.98999999999998,45.33000000000004,0.048,0.024,0.038
5,-129.86999999999998,59.77000000000004,0.064,0.028,0.054
6,-150.42,80.33000000000004,0.068,0.028,0.053
7,-172.30999999999997,100.75,0.072,0.029,0.049
8,-192.53999999999996,122.22000000000003,0.079,0.03,0.05
9,-213.80999999999997,143.38000000000005,0.078,0.037,0.05
10,-233.64,162.31,0.084,0.04,0.045
11,-252.48999999999998,180.78000000000003,0.056,0.123,0.104
