temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.075,0.029,0.0
1,11.140000000000015,-3.430000000000007,0.071,0.029,0.016
2,35.370000000000005,-14.890000000000043,0.057,0.024,0.028
3,68.59,-14.970000000000027,0.045,0.023,0.04
4,99.16,-17.24000000000001,0.05,0.029,0.038
5,130.92,-18.75,0.046,0.026,0.04
6,159.74000000000004,-20.100000000000023,0.054,0.028,0.036
7,187.22,-21.03000000000003,0.056,0.024,0.034
8,210.23,-22.870000000000005,0.054,0.03,0.029
9,225.18000000000004,-26.090000000000032,0.054,0.029,0.02
10,236.13000000000002,-26.05000000000001,0.063,0.028,0.014
11,243.39000000000001,-28.920000000000016,0.063,0.034,0.01
