temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.064,0.028,0.0
1,6.189999999999998,-7.769999999999982,0.07,0.025,0.017
2,19.420000000000016,-25.310000000000002,0.061,0.026,0.039
3,26.390000000000015,-32.25999999999999,0.064,0.027,0.016
4,48.52000000000001,-51.789999999999964,0.053,0.023,0.0
5,60.53,-65.91999999999996,0.044,0.023,0.032
6,75.39000000000001,-79.67999999999995,0.035,0.02,0.032
7,123.06,-121.86999999999995,0.023,0.023,0.0
8,164.35000000000002,-141.85999999999996,0.021,0.021,0.0
9,169.52000000000004,-144.86999999999995,0.027,0.025,0.009
10,184.7,-149.83999999999997,0.036,0.019,0.0
