temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.03,0.022,0.0
1,12.840000000000003,5.509999999999991,0.027,0.023,0.021
2,63.629999999999995,39.03000000000003,0.022,0.029,0.0
3,81.25,50.84000000000003,0.033,0.025,0.028
4,89.9,61.80000000000001,0.028,0.02,0.039
5,101.57999999999998,77.07,0.05,0.026,0.036
6,113.03,95.31,0.044,0.022,0.039
7,124.35,113.37,0.046,0.021,0.039
8,138.21999999999997,127.88,0.059,0.023,0.034
9,148.45999999999998,143.73000000000002,0.049,0.031,0.034
10,160.36,159.67000000000002,0.052,0.026,0.035
11,169.98000000000002,172.06,0.056,0.027,0.028
12,178.93,186.22000000000003,0.062,0.03,0.03
13,192.60000000000002,197.99,0.068,0.033,0.029
14,196.96999999999997,207.92000000000002,0.058,0.031,0.021
