temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.072,0.108,0.037
1,18.08,-15.039999999999964,0.078,0.036,0.038
2,38.72,-34.86999999999995,0.077,0.037,0.047
3,58.92,-52.25,0.077,0.03,0.042
4,78.14,-69.00999999999999,0.08,0.033,0.041
5,95.61,-87.19999999999999,0.082,0.033,0.042
6,113.89,-104.60999999999996,0.085,0.035,0.04
7,136.24,-122.01999999999998,0.059,0.031,0.033
8,154.82,-133.27999999999997,0.056,0.022,0.031
9,170.05,-143.82,0.053,0.022,0.027
10,187.14999999999998,-153.42999999999995,0.037,0.023,0.025
11,206.52999999999997,-160.64,0.032,0.03,0.028
12,222.95999999999998,-166.67999999999995,0.027,0.03,0.024
13,240.45,-171.5,0.027,0.027,0.024
14,256.76,-178.31,0.029,0.029,0.025
15,271.19,-182.56,0.026,0.028,0.02
16,286.63,-187.15999999999997,0.055,0.029,0.037
17,308.24,-214.44,0.085,0.027,0.062
18,317.02,-224.47999999999996,0.075,0.026,0.023
