temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.037,0.018,0.0
1,-13.899999999999977,-14.560000000000002,0.037,0.02,0.0
2,-27.839999999999975,-23.819999999999993,0.041,0.018,0.025
3,-51.14999999999998,-45.93000000000001,0.056,0.024,0.053
4,-84.57999999999998,-79.75999999999999,0.026,0.022,0.0
5,-112.91,-95.87,0.028,0.028,0.0
6,-142.65,-114.12,0.023,0.034,0.0
7,-159.85,-122.98000000000002,0.029,0.036,0.028
8,-167.96,-129.62,0.032,0.047,0.017
9,-177.42,-133.14000000000004,0.036,0.043,0.014
