temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.038,0.017,0.0
1,1.5999999999999943,4.169999999999959,0.039,0.017,0.0
2,38.25999999999999,35.92999999999995,0.046,0.018,0.0
3,54.75999999999999,43.69999999999999,0.044,0.018,0.026
4,67.41999999999999,56.41999999999996,0.055,0.023,0.031
5,121.28,122.71999999999997,0.05,0.024,0.0
6,130.15,139.0,0.048,0.028,0.034
7,141.03,154.51999999999998,0.042,0.025,0.034
8,150.95,168.45999999999998,0.051,0.028,0.031
9,159.60000000000002,181.70999999999998,0.055,0.027,0.029
10,169.76999999999998,192.90999999999997,0.052,0.029,0.026
11,176.29000000000002,201.75,0.058,0.031,0.019
12,185.82,213.0,0.06,0.033,0.025
