temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.064,0.033,0.0
1,7.549999999999997,2.0300000000000296,0.066,0.027,0.01
2,24.840000000000003,-6.099999999999966,0.08,0.035,0.026
3,43.56999999999999,-9.300000000000011,0.066,0.031,0.024
4,67.28,-18.409999999999968,0.069,0.026,0.035
5,96.87,-29.55000000000001,0.067,0.027,0.043
6,114.50999999999999,-36.329999999999984,0.07,0.029,0.026
7,134.1,-43.849999999999966,0.051,0.022,0.023
8,174.63,-42.370000000000005,0.057,0.024,0.0
9,196.29000000000002,-40.91999999999996,0.04,0.019,0.027
10,218.32999999999998,-43.18000000000001,0.043,0.021,0.028
11,239.12,-41.44,0.05,0.024,0.026
12,262.6,-42.39999999999998,0.061,0.029,0.029
13,283.28,-41.69,0.057,0.023,0.026
14,302.78,-39.81999999999999,0.063,0.029,0.025
15,321.46,-40.55000000000001,0.051,0.024,0.023
16,339.79,-41.089999999999975,0.06,0.032,0.024
17,354.17,-40.19,0.059,0.031,0.018
18,368.22,-44.099999999999966,0.064,0.034,0.019
19,380.5,-43.19,0.062,0.032,0.015
20,391.83,-45.789999999999964,0.068,0.03,0.015
21,403.59,-42.65999999999997,0.045,0.025,0.016
