temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.056,0.024,0.0
1,17.810000000000002,14.17999999999995,0.04,0.017,0.036
2,34.85000000000001,23.92999999999995,0.05,0.02,0.029
3,64.64000000000001,51.599999999999966,0.055,0.021,0.0
4,78.67000000000002,64.44999999999999,0.058,0.025,0.033
5,127.34,117.77999999999997,0.038,0.022,0.0
6,135.54,138.20999999999998,0.039,0.024,0.042
7,153.64000000000001,162.15999999999997,0.05,0.022,0.053
8,170.41000000000003,183.26,0.05,0.027,0.047
9,181.7,200.41999999999996,0.056,0.033,0.037
