temporal_point,x,y,height,width,finger_pressure
0,0.0,0.0,0.05,0.023,0.0
1,-10.520000000000039,-5.920000000000016,0.044,0.022,0.018
2,-23.210000000000036,-15.949999999999989,0.039,0.02,0.026
3,-58.06999999999999,-45.48000000000002,0.045,0.021,0.073
4,-115.62,-86.63,0.028,0.021,0.0
5,-141.8,-103.94,0.026,0.021,0.048
6,-162.99,-112.92000000000002,0.03,0.022,0.037
7,-180.71,-121.83999999999997,0.029,0.034,0.033
8,-198.86,-128.02999999999997,0.028,0.04,0.026
9,-209.58,-132.02999999999997,0.024,0.042,0.016
